,sentiment_score,tfidf_score,sentence,sentiment_rate,prediction,sentiment
1777,"[1.139674086761723, 1.1027923031715823, 1.139674086761723, 1.2948601797484254]","[4.8439435386814464, 2.220862080746154, 4.8439435386814464, 2.149621075472595]",nice apartment nice host,16.2736422,1,
1778,"[1.139674086761723, 1.0706940481560954, 1.7124101066016562, 1.0750842391361195, 1.1868245548056604, 1.2470207348149698, 2.135974881819884, 1.2879276132919433, 1.0750842391361195, 1.215986665307217, 1.1234950409361408, 1.1171602394940185, 0.9879594488296146, 1.146696559258892, 1.0493147682879977]","[2.4219717693407232, 4.5243429242545545, 9.076639620635579, 4.744205448320763, 3.4456070663440412, 6.032117182912155, 9.182000136293405, 5.593862251981, 4.744205448320763, 5.033588352801028, 3.544832410719188, 4.222268349013987, 4.041311713948952, 3.460414126328909, 5.429885092822313]",nice amenity teacoffee room bathroom soap dispenser cosy room conveniently located near airport city centre ,100.2554175,1,
1779,"[1.0281594580462667, 1.3738014463169264, 1.3851125954822725, 1.1111492250824586, 1.15198048520756, 1.0755589699057215, 1.1234950409361408, 1.4096239394311336, 1.0668491073677908, 1.1027923031715823, 1.1013852648708433, 1.2498680904355317, 1.1543822467738187, 1.2572842417836072, 1.6242411409199509, 1.3309646449596249, 1.0668491073677908, 1.3437487878869476, 1.1882659544968903, 1.6553748553391312, 1.2734557120139725, 1.1013852648708433, 1.0755589699057215, 1.6566360706497525, 1.1159910038730703, 2.9645846417364856, 1.0920115905826084, 1.5487440943814361, 1.2980569776846282, 1.2683200243178596, 0.964839621777458, 1.3465434149410298, 1.1868245548056604, 1.3823150839757863, 1.1013852648708433, 1.3034539702312649, 1.0180561479875367, 1.0970039656184871, 1.0846318414413123, 1.2213999931399078, 3.606428203314937, 1.3077129700185266, 1.306409427872476, 1.084818620856719, 1.3867368577072914, 1.6506282037948765, 1.1027923031715823, 1.4883608208851458, 1.3465434149410298, 1.1809974193959583, 1.8473088105851165, 1.256495509441876, 1.2259626500232597, 1.2330824534658196, 1.3437487878869476, 1.9563674166901652, 1.0518812821116774, 1.0112247376941141, 1.1136712394842376, 1.0112247376941141, 0, 0.9879594488296146, 1.696465844310972, 1.0931560911435547, 1.30994747131754, 1.3867368577072914, 1.153808642886501, 1.1382989542680755, 1.0112247376941141, 1.0385426297486873, 1.0294081264212074, 0.9934835252903901, 1.1543380358845685, 1.2485415243522109, 1.2492364833359393, 1.1543380358845685, 1.1004021970239, 1.3487317232785456, 1.2711920136427834, 2.942744880650527, 1.6037569371220064, 0]","[3.610902851545694, 5.418219374006351, 1.9914497064328816, 4.218378806965325, 3.2766382882388347, 8.93894286396963, 3.544832410719188, 5.615602238617406, 5.634307526870602, 4.441724161492308, 6.265094473783938, 3.8792481726775025, 7.116544836588309, 4.720572025131792, 6.9424731792664955, 5.213806859398204, 5.634307526870602, 7.403648566229633, 8.243730497700476, 7.39024066706535, 4.618810022546196, 6.265094473783938, 8.93894286396963, 5.467073973241368, 3.505246334025123, 10.686077533069678, 5.100703289463779, 7.7683068009854, 7.629720637699253, 6.322978908281316, 4.081456431098244, 12.334020092269999, 3.4456070663440412, 4.693988181192855, 6.265094473783938, 2.907866058557186, 4.816780619935905, 5.350946193398926, 3.297440506694623, 3.5753814100908516, 8.517023832700156, 7.882717152163144, 6.053778679693335, 5.245826670632976, 3.571534194418369, 6.852016069111245, 4.441724161492308, 6.784104863495034, 12.334020092269999, 5.861771817164916, 8.705076064203094, 2.7158554120557854, 4.698370034839408, 5.672114448880748, 7.403648566229633, 8.894318063841624, 4.395434748371489, 11.661065013032648, 7.301687269723905, 11.661065013032648, 11.379224713629624, 4.041311713948952, 6.375278407684165, 3.5238738529449196, 6.297820348645161, 3.571534194418369, 5.228621945183344, 6.294719570966913, 11.661065013032648, 6.448354388002231, 4.885470873777938, 3.4706537477036443, 5.790763003789882, 3.074853524455725, 5.039747633161563, 5.790763003789882, 4.862292266018781, 7.116544836588309, 7.284880151407523, 9.182000136293405, 7.041933972797134, 10.97375960552146]",stayed sarah place 2 night studio located basement house apartment clean cozy wellappointed common hallway stair house little spoiled impression old clean studio real kitchen minikitchen fridge electric kettle microwave coffee machine bathroom new clean well equipped there even first aid kit necessary detail great advantage apartment washing machine dryer waste time going laundry little scared information parking closest parking valetparking airport turned lot easier great simple cheap parking nearest metro station good experience give good recommendation sorry english claim online translator,663.4069264,1,
1780,"[1.1027923031715823, 1.1234950409361408, 1.215986665307217, 0.9879594488296146, 1.1836164793506185, 1.5183180768975146, 1.095698033864617, 1.3592385475663247, 1.2948601797484254, 1.0150227271118188, 1.0094184342010555, 1.1004021970239, 1.3851125954822725, 1.2912292301266413, 1.2295843757419327, 1.1201589762765927, 1.1310397814779358, 1.1689372298557752, 1.0963613906211847, 1.0777315202214177, 1.2872816192821832, 1.111022010240891, 1.5144913236931372, 1.263487690147261, 1.3417919612961404, 3.811280391175842, 1.2912292301266413, 1.566398572789539, 1.8261819632102831, 0.9954691303823733, 0.9879594488296146]","[2.220862080746154, 3.544832410719188, 5.033588352801028, 8.082623427897904, 1.9959399466720837, 5.385263286323055, 6.4128896784299485, 3.3530545186831975, 2.149621075472595, 2.508491486970142, 4.37026755413852, 4.862292266018781, 1.9914497064328816, 7.68358935408623, 3.1021940786971913, 3.579881315413704, 2.4781987142323363, 4.109607964021455, 5.221186966695827, 3.748278132739165, 1.8513401149177473, 2.3530475933267674, 3.4454278388142128, 2.6595805941242663, 3.2752768176405134, 9.507422536728033, 7.68358935408623, 4.810444801486819, 5.406688176407161, 6.119128559901785, 8.082623427897904]",apartment located conveniently airport boston offer sara wonderful host u plenty recommendation place visit made space comfortable quick respond question stay would highly recommend staying anyones visit especially traveling logan airport,191.2401449,1,
1781,"[1.5195540917419235, 1.2872816192821832, 1.2099221648059653, 1.4096239394311336, 1.0750842391361195, 1.1535119102864113, 1.2379210703627976, 1.2295843757419327, 1.1201589762765927, 1.2301570848428545, 1.065527826700233, 1.1310397814779358, 1.1723015605991227, 1.0094184342010555, 1.3437487878869476, 1.3316850475705835, 1.3529312578185186, 1.3295335511275943, 1.4051699154726998, 1.1004021970239, 1.2295843757419327, 1.866490349090047, 1.2108400377970268, 1.2367019715504286, 1.2244487918623885, 1.0961724110558007, 1.1363642499001816, 1.0150227271118188, 1.5605195055066137, 1.4055225239043758, 0.9924604092936604, 1.0013430138227435, 1.8358173869576602, 1.2032990143147446, 1.0150227271118188, 1.2872816192821832, 1.2194697744017755, 1.2182126238982887, 1.6662228149917837, 2.0484252768788322, 1.2333720168008768, 1.3417919612961404, 1.263324857313282, 1.15198048520756, 1.3437487878869476, 1.3529312578185186, 1.3363137690530829, 1.254115133556637, 1.290373574554941, 1.2432158903747232]","[4.482530382006912, 3.7026802298354946, 7.418411544032046, 5.615602238617406, 2.3721027241603814, 6.5711136836448425, 2.8844816510509785, 6.204388157394383, 3.579881315413704, 3.533417210991819, 6.579310450849021, 2.4781987142323363, 3.0803119178616085, 4.37026755413852, 7.403648566229633, 4.968227801202042, 7.757943324474943, 4.70592674586197, 6.022638438957611, 4.862292266018781, 6.204388157394383, 3.334919306638985, 3.5077227616170368, 3.66432415003413, 3.0062483729737957, 3.012389403801949, 4.716092017638822, 5.016982973940284, 6.8794150432993595, 4.298777426829376, 6.434017224855824, 3.9697854687987797, 7.0034676919693375, 5.5740897447131355, 5.016982973940284, 3.7026802298354946, 4.25756846470021, 8.04702020345442, 5.913276505697636, 5.85377177449784, 4.184037393450915, 3.2752768176405134, 7.29324840107804, 3.2766382882388347, 7.403648566229633, 7.757943324474943, 3.3756945007995376, 5.028338996914885, 5.869836377001647, 6.111366554566296]",pleasant stay saras basement room shes really made space lovely furnishing comfortable bed plenty little extra thing book personal recommendation made one feel right home also helped u ran problem delayed check somewhat allowed u stay got sorted despite fact guest staying following night little thing like leave positive feeling,325.5667478,1,
1782,"[1.3867368577072914, 1.866490349090047, 1.15198048520756, 1.2872816192821832, 1.2099221648059653, 1.1544967820019545, 1.2387300945086748, 1.525274302552388, 1.1056804070937372, 1.2036136638906763, 1.162785809179296, 1.6500656676662702, 1.7223306290353173, 1.2379210703627976, 1.100758412021345, 0.9879594488296146, 1.0750842391361195, 1.1013852648708433, 1.2498680904355317, 1.1310397814779358, 1.3867368577072914, 1.3279512146882144]","[3.571534194418369, 3.334919306638985, 3.2766382882388347, 1.8513401149177473, 7.418411544032046, 3.686198965211736, 5.771586099526325, 5.156648445558256, 5.63943180145039, 3.614079810693493, 2.8833573089281392, 4.255149108681403, 7.852864189013463, 2.8844816510509785, 2.937294006713934, 4.041311713948952, 2.3721027241603814, 2.088364824594646, 3.8792481726775025, 2.4781987142323363, 3.571534194418369, 5.2755481759147145]",great one night stay saras accommodating hostess incredibly thoughtful welcoming neighborhood bit transition really close airport room clean cozy comfortable great value,115.3228413,1,
1783,"[1.3867368577072914, 1.3851125954822725, 1.2872816192821832, 1.15766040734801, 1.3927798888248337, 1.1836164793506185, 1.3708781915680948, 0.9832402787842227, 1.1090177364011147, 1.046408276261991, 0.9934835252903901, 2.56761576698368, 1.011593210081909, 1.095698033864617, 1.139674086761723, 1.3267759645199146, 1.103684446232314, 1.186410593538802, 1.335356211338203, 1.2400302632202054, 1.3604943844280024, 1.3851125954822725, 1.4057965474592424, 1.13451448700303, 1.263324857313282, 1.2350401398986912, 1.2540463192590698, 1.092445463639872, 1.1836164793506185]","[1.7857670972091846, 3.982899412865763, 1.8513401149177473, 4.909199503342927, 4.638114512056434, 3.9918798933441675, 4.431287645014655, 4.328235266561579, 3.637473945500162, 7.182022765967815, 3.4706537477036443, 8.140546261465243, 4.880942564153191, 6.4128896784299485, 2.4219717693407232, 6.43758229102032, 3.450458392002929, 3.1539893895279563, 4.034505659479952, 4.166930245129283, 6.409411414053624, 3.982899412865763, 4.884714730074614, 4.093032998927242, 7.29324840107804, 4.836032551435226, 4.8353128680648325, 3.3185268014343303, 3.9918798933441675]",great place stay youre visiting boston couple block away maverick station 10minute ride sara nice informative around area best way downside place wasnt available following week came back boston ,170.191829,1,
1784,"[1.5621188892460307, 1.2536882998437187, 1.146696559258892, 1.5032876883580384, 1.2615619177305553, 1.335356211338203, 1.1027923031715823, 1.100373291488935, 1.388777149663085, 1.1763723832172268, 1.1013852648708433, 1.3034539702312649, 1.2686971949279149, 1.095698033864617, 1.139674086761723, 1.0438537344513605, 1.0005887202273565, 1.0150227271118188, 1.2855503250593652, 1.2008542704786864, 1.1234950409361408, 1.100758412021345, 1.0294081264212074, 1.245065697791983, 1.2229109187779275, 1.1836164793506185]","[6.352060117582158, 6.720513760713503, 3.460414126328909, 6.884986088348814, 6.830624879129927, 4.034505659479952, 2.220862080746154, 4.40661846232787, 4.281675863014831, 3.390342460320397, 2.088364824594646, 2.907866058557186, 7.371891528397153, 6.4128896784299485, 2.4219717693407232, 4.812552283826383, 3.824628006964053, 2.508491486970142, 2.6602341889187753, 3.3202646958602067, 3.544832410719188, 2.937294006713934, 4.885470873777938, 2.895071376291587, 5.4443305180100365, 1.9959399466720837]",visited various city holiday doubt best apartment big enough beautiful clean well cared sara nice accurate provided u everything needed located close metro perfect exploring boston,132.8071895,1,
1785,"[1.1836164793506185, 1.1689372298557752, 1.1479159915612762, 1.2872816192821832, 1.6977414035825844, 1.1194152031008537, 1.1467699716474693, 1.256495509441876, 1.346604577101952, 1.6854206653534491, 1.355410531839749, 1.1201589762765927, 1.640315316642442, 1.1310397814779358, 1.155648459799798, 1.1132666872243393, 1.1807099001533177, 1.095698033864617, 1.276993662897548, 1.2948601797484254, 1.2968912378566013, 1.5227462080197913, 0.964839621777458, 1.0750842391361195, 1.1004021970239, 1.1836164793506185, 1.1424359304379998, 0.9974845512899814, 0.9989921281136696, 1.1187753895866985, 1.334496600523864, 2.329223895116799, 1.545890192429659, 1.1778780481491482, 1.640315316642442, 1.1425737387832073, 1.0750842391361195, 1.245065697791983, 1.35709033705745, 1.2986376535608661, 1.095698033864617, 1.1139628831368016, 1.23274493760482, 1.1708635479740723, 1.146696559258892, 1.1493992827887711]","[3.9918798933441675, 4.109607964021455, 6.21443873970611, 1.8513401149177473, 6.070957016228419, 3.2336750818460405, 5.766096607241554, 2.7158554120557854, 4.61591733901336, 4.788923665432938, 3.8546634873442644, 3.579881315413704, 7.0154455232340736, 2.4781987142323363, 3.4046918694993957, 3.30022645494447, 5.190960590547034, 12.825779356859897, 5.05039547111741, 2.149621075472595, 5.934644840103336, 7.371891528397153, 4.081456431098244, 4.744205448320763, 4.862292266018781, 3.9918798933441675, 5.799494887643402, 5.9498790846751834, 4.080103250918825, 5.295864901817387, 5.74622242103447, 9.076639620635579, 5.795728404847925, 5.340161187722363, 7.0154455232340736, 4.024542536731728, 4.744205448320763, 2.895071376291587, 3.850086820316853, 3.5819334400821514, 12.825779356859897, 5.031835503973614, 4.269753830746898, 7.068425588244111, 3.460414126328909, 5.647502870284182]",boston quick overnight stay half day tourist time part long trip space could comfortable convenient quiet ideal sara gracious host base covered coffee room recommendation boston providing card public transit system weary traveler hospitality could welcome room perfect thank much sara hope see spectacular city soon,300.8545748,1,
1786,"[1.1836164793506185, 1.3246426371948452, 1.095698033864617, 1.2295843757419327, 1.866490349090047, 1.15198048520756, 1.2872816192821832, 1.1310397814779358, 1.3851125954822725, 1.139674086761723, 1.3034539702312649, 0.9907642043536574, 1.181054923512962, 1.3529312578185186, 2.335324623909562, 2.771791990584417, 1.3363137690530829, 1.3824042049122778, 1.0350579803264524, 1.1515575433165293, 1.1836164793506185, 1.186410593538802, 1.1480409362796569, 1.0350579803264524, 1.3417919612961404]","[3.9918798933441675, 3.829352425200321, 6.4128896784299485, 3.1021940786971913, 3.334919306638985, 3.2766382882388347, 1.8513401149177473, 2.4781987142323363, 1.9914497064328816, 2.4219717693407232, 2.907866058557186, 5.206480819306131, 4.138216660653248, 3.8789716622374715, 10.46293398175547, 10.126461745134256, 3.3756945007995376, 6.890588343897484, 9.68941879092183, 4.743934541294408, 3.9918798933441675, 3.1539893895279563, 4.65779901283898, 9.68941879092183, 3.2752768176405134]",boston short sara made one night stay comfortable place nice well stocked many thing careless packer like forgot im ever boston area know im staying,170.6958395,1,
1787,"[1.0281594580462667, 1.1504886968168846, 1.15198048520756, 2.0736258455088654, 1.1310397814779358, 1.1055476124075994, 1.2089191733498026, 1.095698033864617, 1.0954811754294647, 1.2036136638906763, 1.181054923512962, 1.3437487878869476, 1.3316850475705835, 1.035629498195699, 1.13451448700303, 0.9907629352812065, 0.9915789292208036, 2.429038582973953, 0.964839621777458, 1.1132666872243393, 1.1326751876830876, 1.139259336816003, 1.4096239394311336, 1.1446588718088127, 1.092445463639872, 1.5763574747799074, 1.3309646449596249, 1.6500656676662702, 1.3337048845516357, 1.278703473602372, 1.3728100861563621, 2.089466262689875, 1.5658787194958184, 1.095698033864617, 1.5183180768975146, 1.1175648162141976, 1.335356211338203, 1.346604577101952, 1.0150227271118188, 1.2789593912300763, 1.7565036804096115, 1.1809974193959583, 1.640315316642442, 1.1013852648708433, 1.3671350029490483, 1.2194697744017755, 2.2534083249994152, 2.310964620151885, 1.1073260690735833, 1.2872816192821832, 1.4340522655966956, 1.0042188537306855, 2.0155098295450355, 1.1082902153212113, 1.103684446232314, 1.0029144812881776, 1.506236301634862, 1.2206605325948516, 0.969221659081129, 1.2855503250593652, 1.1111492250824586, 1.15198048520756, 0.9849570979077416, 0.9921157622977202, 1.1531154139961222, 1.555030991404873, 1.1419556402583027, 1.105367332915681, 3.0053316602395745, 1.1657905899804164, 1.0483228770235435, 1.0106854684315063, 1.046408276261991, 1.0046185997065145, 1.155648459799798, 1.1261337681670394, 0.9947303190960597, 1.3437146369260362, 1.1317800003735932, 1.1084719813820942, 1.1470841677678447, 1.0483228770235435, 1.0961724110558007, 1.1111492250824586, 1.0186868632953465, 1.0835585329121968, 1.4736649886923536, 0.9788567232703056, 1.0835585329121968, 1.027985972525037, 1.3791795190304734, 1.0914773541128662, 1.1073260690735833, 1.3257714698852054, 1.0835585329121968, 1.6037569371220064, 1.0961724110558007, 1.430644165302855, 1.2965160056050442, 1.2093883167335409, 0.995038460631912, 1.0835585329121968, 1.1905694027497276, 1.100373291488935, 1.04499737722032, 1.119335723066083, 1.1073260690735833, 0.9788567232703056]","[3.610902851545694, 4.909199503342927, 6.5532765764776695, 4.516989949949297, 2.4781987142323363, 4.310201287051365, 3.376363285308665, 12.825779356859897, 4.241548899054253, 3.614079810693493, 4.138216660653248, 3.7018242831148167, 4.968227801202042, 7.45725137734831, 4.093032998927242, 6.550910976327323, 4.709726623771745, 10.126461745134256, 4.081456431098244, 3.30022645494447, 4.061348515003129, 6.368589419533368, 5.615602238617406, 7.539772401036314, 3.3185268014343303, 6.3619448768147, 5.213806859398204, 4.255149108681403, 6.37863975538687, 6.142782750799675, 6.966426420288989, 7.653531286392972, 6.455600796522998, 12.825779356859897, 5.385263286323055, 4.496274553566458, 4.034505659479952, 4.61591733901336, 2.508491486970142, 4.120812563034318, 6.426924996546332, 5.861771817164916, 3.5077227616170368, 2.088364824594646, 6.535037627171032, 4.25756846470021, 8.85349606932137, 8.517023832700156, 12.106425364513498, 1.8513401149177473, 7.539772401036314, 5.873893177697261, 7.8238766521402106, 8.705076064203094, 3.450458392002929, 4.920886430284835, 8.121128175608142, 8.102079980637448, 6.634292585266374, 2.6602341889187753, 8.43675761393065, 6.5532765764776695, 7.116544836588309, 5.375337646523085, 5.310799125385514, 9.127932915023129, 5.9027611616981135, 8.383492440075633, 10.46293398175547, 4.712904255933948, 7.652925258830954, 4.211801108650905, 7.182022765967815, 5.820468011023681, 3.4046918694993957, 4.431287645014655, 6.462900099004609, 3.693062410136718, 2.7242715825089014, 3.123396286347794, 5.216963095579642, 7.652925258830954, 6.024778807603898, 8.43675761393065, 3.4386408865253806, 22.017175931110376, 5.103521515847621, 9.737932746212948, 22.017175931110376, 5.72148617747483, 3.812396234421293, 5.096957966733617, 12.106425364513498, 4.571842408794274, 22.017175931110376, 7.041933972797134, 6.024778807603898, 3.53322153542129, 6.972505466365371, 6.010914975261553, 6.9424731792664955, 22.017175931110376, 4.57849800740601, 4.40661846232787, 6.608540089163959, 6.8148765221617875, 12.106425364513498, 9.737932746212948]",stayed 4 night found comfortable met need sara warm welcoming many little extra goody available granola bar specialty coffee quiet bedroom suite basement towards back negative stair bit steep fairly tricky manage suitcase sara offer help best part u use washer dryer could clean clothes got cruise ship end stay perk italian express pizzeria around corner extensive menu pizza everything 2 night ate delicious huge serving share salad entree full subway stop maverick square convenient getting pas make easy get everywhere subway also 2 walking tour using free tour foot excellent tip end look tour online also enjoyed sam adam brewery tour 3 big beer taste end free ,897.680275,1,
1788,"[1.245065697791983, 1.2483266323525564, 1.0150227271118188, 1.1257190069818812, 1.6636474973308126, 1.15198048520756, 1.095698033864617, 1.2093571859575567, 1.1544967820019545, 1.139259336816003, 1.3668252242655523, 1.4480567424525188, 1.1027923031715823, 1.3758162081068794, 1.2108400377970268, 1.3363137690530829, 1.880541862826698, 1.0603835491034999, 1.0931560911435547, 1.5607161232922857, 1.0843901153622777, 1.1037561556167137, 1.3034539702312649, 1.018547360425854, 0.9788508092138847, 1.0064419496373027, 1.8176886398661516, 2.0736258455088654, 1.186410593538802, 1.1596818128007091, 1.5069850971486707, 1.891638115662805, 1.1657905899804164, 1.0843901153622777, 1.4062413671537644, 1.3363137690530829, 0, 1.1284696771602865, 1.1317800003735932, 1.3470060820011889, 1.1723015605991227, 1.139674086761723, 1.4176470734402484, 1.111022010240891, 1.263487690147261, 1.3263370869483404, 1.2359486533850925, 1.955712097756932, 1.5195540917419235, 1.3851125954822725, 1.2872816192821832]","[2.895071376291587, 4.455596085491197, 2.508491486970142, 5.9281862600639235, 6.625634522523259, 3.2766382882388347, 6.4128896784299485, 3.3027093860772956, 3.686198965211736, 6.368589419533368, 6.4128896784299485, 5.795728404847925, 2.220862080746154, 3.7671350646969772, 3.5077227616170368, 6.751389001599075, 9.299783171949787, 4.462014275876732, 3.5238738529449196, 8.22222429247951, 9.207717245386466, 5.365509557586822, 2.907866058557186, 5.71452962768147, 3.921038556289137, 6.132200641469138, 6.006263804085822, 4.516989949949297, 3.1539893895279563, 3.8965428854749726, 5.786373799680705, 5.13408741017261, 4.712904255933948, 9.207717245386466, 8.894318063841624, 6.751389001599075, 10.126461745134256, 4.518561042181338, 2.7242715825089014, 8.93687767826042, 3.0803119178616085, 2.4219717693407232, 7.508023702721733, 2.3530475933267674, 2.6595805941242663, 4.202205947719724, 4.365309238819096, 8.814275356168087, 4.482530382006912, 1.9914497064328816, 1.8513401149177473]",perfect spot u relax crash night sara friendly accommodating suite separate entrance apartment didnt feel like intruding private lot material local attraction well toiletry breakfast supply hand found area safe yet still full local flavor like anonymous hotel easy trek bed nice firm would recommend anyone looking economical pleasant place stay ,335.5622045,1,
1789,"[1.3867368577072914, 1.3437487878869476, 1.3851125954822725, 1.100758412021345, 1.0461952406268855, 1.100758412021345, 1.137891511442296, 0.9879594488296146, 1.095698033864617, 1.1544967820019545, 1.2093571859575567, 1.0005887202273565, 1.1543380358845685, 1.0914773541128662, 1.23274493760482, 1.111022010240891, 1.2383590729885272, 1.263487690147261, 1.2099221648059653, 1.3851125954822725, 1.6664051907852195]","[1.7857670972091846, 3.7018242831148167, 3.982899412865763, 5.874588013427868, 3.631412008772921, 5.874588013427868, 5.201280599579024, 4.041311713948952, 6.4128896784299485, 3.686198965211736, 3.3027093860772956, 3.824628006964053, 2.895381501894941, 5.096957966733617, 4.269753830746898, 2.3530475933267674, 2.893728608956641, 2.6595805941242663, 7.418411544032046, 3.982899412865763, 5.391517215399355]",great little place close downtown close transport airport sara accommodating friendly provided good tip see would definitely recommend saras place others,105.9181286,1,
1790,"[1.2099221648059653, 1.3851125954822725, 1.3867368577072914, 1.1013852648708433, 1.1132666872243393, 1.155648459799798, 1.1187753895866985, 1.095698033864617, 1.2379210703627976, 1.2548012047987542, 1.3529312578185186, 1.103684446232314, 1.1836164793506185, 1.5144913236931372, 1.263487690147261, 1.3417919612961404, 1.111022010240891, 1.3512412829821685, 1.2872816192821832]","[7.418411544032046, 1.9914497064328816, 1.7857670972091846, 2.088364824594646, 3.30022645494447, 3.4046918694993957, 5.295864901817387, 6.4128896784299485, 2.8844816510509785, 3.0387687007134407, 3.8789716622374715, 3.450458392002929, 1.9959399466720837, 3.4454278388142128, 2.6595805941242663, 3.2752768176405134, 2.3530475933267674, 5.981062012111871, 1.8513401149177473]",saras place great clean quiet convenient transit sara really helpful thing around boston highly recommend staying would hesitate stay ,81.92563656,1,
1791,"[1.2099221648059653, 1.3851125954822725, 1.881859938535468, 1.1544967820019545, 1.0601628596833859, 1.092415735998786, 1.4923991951242825, 1.2201417112119135, 1.2244487918623885, 1.525274302552388, 1.1636049193460851, 1.0043621563334189, 1.256495509441876, 1.640315316642442, 1.3267759645199146, 1.1960297514371472, 1.0777315202214177, 1.9831988001908987, 1.103684446232314, 1.1836164793506185, 1.4116741086744338, 1.3592385475663247, 1.2485415243522109]","[7.418411544032046, 1.9914497064328816, 5.542953055927344, 3.686198965211736, 6.409411414053624, 6.124336905008923, 6.8148765221617875, 6.683300164373069, 3.0062483729737957, 5.156648445558256, 4.805544546668978, 4.718009563768093, 2.7158554120557854, 3.5077227616170368, 6.43758229102032, 6.326168703649416, 3.748278132739165, 6.426924996546332, 3.450458392002929, 1.9959399466720837, 3.65058888757799, 3.3530545186831975, 3.074853524455725]",saras place beyond accommodating filled essential sometimes miss home incredibly flexible checkin time could informative answering question travelling around boston thanks wonderful experience,141.8879504,1,
1792,"[1.2099221648059653, 1.232753860060319, 1.155648459799798, 1.0603835491034999, 1.1310397814779358, 1.111022010240891, 1.2872816192821832, 1.84605714461135, 2.280821804800635]","[7.418411544032046, 5.06748990447671, 3.4046918694993957, 4.462014275876732, 2.4781987142323363, 2.3530475933267674, 1.8513401149177473, 4.9414730638932225, 6.835929931359621]",saras flat convenient private comfortable would stay without hesitation,56.40294654,1,
1793,"[1.2159790099646712, 1.3417919612961404, 1.2099221648059653, 1.3851125954822725, 1.0603835491034999, 1.2879276132919433, 1.3115878489657529, 1.2909179423566712, 1.3034539702312649, 1.3851125954822725, 1.3257714698852054, 1.2517695079667859, 1.3363137690530829, 1.1355734327158948, 1.1013852648708433, 1.1310397814779358, 1.3851125954822725, 1.100758412021345, 0.9879594488296146, 1.0483228770235435, 1.2295843757419327, 1.5276949517365979, 1.525274302552388, 1.155648459799798, 1.095698033864617, 1.0961724110558007, 1.0832871760707743, 1.3867368577072914, 1.0577243692421343, 1.0013430138227435, 0.9795808836690962, 1.111022010240891, 1.2383590729885272, 1.2872816192821832]","[3.8617038630265927, 3.2752768176405134, 7.418411544032046, 5.974349119298645, 4.462014275876732, 5.593862251981, 5.419508864836223, 4.864512022757094, 2.907866058557186, 5.974349119298645, 4.571842408794274, 3.785598663058318, 3.3756945007995376, 5.019650844957247, 2.088364824594646, 2.4781987142323363, 5.974349119298645, 2.937294006713934, 4.041311713948952, 3.826462629415477, 3.1021940786971913, 8.180551596078942, 5.156648445558256, 3.4046918694993957, 6.4128896784299485, 3.012389403801949, 4.231665442440169, 1.7857670972091846, 5.628240637489129, 3.9697854687987797, 4.519609809975422, 2.3530475933267674, 2.893728608956641, 1.8513401149177473]",loved staying saras place private cosy liked tv well place look exactly like photo clean comfortable place close airport subway made commuting incredibly convenient sara also left great detailed check instruction would definitely stay ,177.7945154,1,
1794,"[1.0281594580462667, 1.2099221648059653, 1.3851125954822725, 1.2213999931399078, 1.15198048520756, 1.2712251015347815, 1.2912292301266413, 1.1836164793506185, 1.2517695079667859, 1.337157545006094, 1.4486222904268815, 1.1543380358845685, 1.2400302632202054, 1.4096239394311336, 1.1013852648708433, 1.1310397814779358, 1.2693472177751812, 1.3791795190304734, 1.1622036688006108, 0.9879594488296146, 1.1310397814779358, 1.2872816192821832, 1.111022010240891, 1.3655400090281666, 1.263487690147261]","[3.610902851545694, 7.418411544032046, 1.9914497064328816, 3.5753814100908516, 3.2766382882388347, 4.51073014860079, 3.841794677043115, 1.9959399466720837, 3.785598663058318, 3.7863544257848063, 6.267236925273081, 2.895381501894941, 4.166930245129283, 5.615602238617406, 2.088364824594646, 4.956397428464673, 4.812552283826383, 3.812396234421293, 5.888223003252087, 4.041311713948952, 4.956397428464673, 1.8513401149177473, 2.3530475933267674, 5.390263296739761, 2.6595805941242663]",stayed saras place first night weekend visit boston exactly described surprise good way basement clean comfortable cute excellent proximity airport comfortable stay would certainly recommend,123.3842996,1,
1795,"[1.2406634171432147, 1.2295843757419327, 1.5139698980696734, 1.0481876931034582, 1.355410531839749, 1.1836164793506185, 1.2008542704786864, 1.3851125954822725, 1.2872816192821832, 1.3738014463169264, 1.2548012047987542, 1.1544967820019545, 1.0043621563334189, 0.9961471480671437, 1.0323159445615784, 1.153808642886501, 1.3851125954822725, 1.100758412021345, 0.9879594488296146, 1.111022010240891, 1.2872816192821832, 1.095698033864617, 1.1836164793506185, 1.5144913236931372, 1.263487690147261, 1.3851125954822725]","[4.195353998567171, 3.1021940786971913, 4.89382641042587, 3.375527374535256, 3.8546634873442644, 3.9918798933441675, 3.3202646958602067, 5.974349119298645, 3.7026802298354946, 5.418219374006351, 3.0387687007134407, 3.686198965211736, 4.718009563768093, 5.554700621277294, 5.195075822692141, 5.228621945183344, 5.974349119298645, 2.937294006713934, 4.041311713948952, 2.3530475933267674, 3.7026802298354946, 6.4128896784299485, 3.9918798933441675, 3.4454278388142128, 2.6595805941242663, 5.974349119298645]",friend made last minute trip boston needed place stay sarah helpful accommodating checkin checkout process simple place close airport would stay sara boston highly recommend place ,135.6116526,1,
