,id,sentiment_score,tfidf_score,clean,comments,sentiment_rate,prediction,actual
1758,6134867,"[1.071723200359481, 1.2342225495496435, 1.1358230663866915, 1.1029540208722024, 0.9909574097585078, 1.072962344982294, 1.1145447639808328, 1.072962344982294, 1.0199821123331747, 0.9788053672768349, 1.148196243920022, -1.2057105787471885, 1.3500720576421594, 0.9630555346461366, -1.1410156123363575, 1.2128979114291447, -1.3480745556656868, 1.1137777790720023, -1.084582008858991, -0.9710236748064609, -1.342934389662019, 0.9920540564647485, 1.0482925253796693, 1.0671770014281579, -0.9867688458550321, 0, -1.3325116190716055, -1.482627827130228, 1.1134209068007614, 1.1440517512221382, -1.7026202683605323, -1.2910479397018924, -1.6330811295541279, -1.482627827130228, 1.1134209068007614, -1.4045172721484744, -1.2972822187270414, 0, -1.0271650611785463, 1.1533471607082886, 0.9902993241854688, -1.294556413133047, -1.084582008858991, -1.1434563781225304, -0.9812553574216623, -1.8144916490016987, -1.1090338957508314, -1.287477975678012, 1.0873346355366094, -1.2339193556201642, -1.6777502737943832, 1.1243836088182881, -1.2135581858678128, -1.0495620117793203, 1.2919618762033729, -1.360375805395832, 0.9863487591311865, -1.5407732137586412, -1.070579308228943, 1.106456888323878, 1.0870512923602726, -1.2339193556201642, -1.131840430733732, -1.0979413273257832, 1.2126052803603868, -1.3393856297677373]","[2.2214960958289103, 2.8951401291356023, 2.106513772141474, 4.983920744607728, 4.533605070334211, 8.07188773700446, 4.806336552114651, 8.07188773700446, 5.1845914400698785, 4.699162040285081, 1.996311448348051, 4.719441569235611, 5.216701915040655, 5.185611327970625, 3.080109269489109, 3.8794872336800013, 4.707983773614229, 2.4220556278485077, 7.012457232648381, 5.207272824751803, 7.153182973807117, 5.536472302043936, 5.666283913565928, 3.4510702983936348, 4.921678435730507, 10.974551610967133, 6.011706980707225, 12.820406838998592, 6.60141705404667, 2.6603725995699388, 7.363633698322908, 6.9551700872184865, 4.363407035181078, 12.820406838998592, 6.60141705404667, 3.5081333788048443, 5.713590030962864, 10.974551610967133, 4.9805901836605635, 7.769098806431072, 5.70497671328475, 5.766888612687226, 7.012457232648381, 3.5753574220191946, 4.1465613004538575, 7.824668657585883, 4.406473699555157, 5.433288065808706, 3.50775213594853, 6.7533073208906975, 6.265021409654798, 3.0127166172336763, 4.5193530476270105, 2.3725884415090777, 1.8514771938373173, 4.299990219152706, 2.5088622624180106, 4.517781955394969, 3.580468339819405, 2.47837778677497, 4.310142590616724, 6.7533073208906975, 5.2674413462182565, 2.353899711182665, 4.918548542721579, 3.954658832048145]",apartment perfect location central north end south end beacon hill boston common freedom trail bed cozy shower nice kitchen stocked equipment market literally around corner locationits downstairs mostly quiet recommend bringing earplug though mostly quiet could hear workman across washington st neighbor kitchen first morning neither big deal feel need mention also living room stay problem u found space comfortable met need nicely would return sure,"this apartment is in a perfect location! central to north end, south end, beacon hill, boston commons and the freedom trail!!
the beds were cozy, the shower nice and the kitchen stocked with equipment. the market was literally around the corner- once at the location(it's downstairs!), and mostly quiet.
i recommend bringing earplugs though it's mostly quiet- i could hear workmen across washington st and a neighbor in their kitchen my first morning... neither a big deal but feel the need to mention.
also, there is no living room. we were out and about most of our stay, so this was not a problem for us. we found the space comfortable and met our needs nicely!
we would return, for sure!",-104.1834343,0,1
1759,6134867,"[-1.041107132387776, 1.0898815790783691, 1.115337112359926, -1.3496570349680195, -1.2226135320341267, 1.1463290423352777, 1.071723200359481, 1.1085478994208136, 1.2134114751336265, 1.1358230663866915, 1.3217124752679095, 1.1409584120871692, 1.0327490625272795, 1.180466594191681, 1.1641845037186191, 1.1621620621377229, 1.1263408715608927]","[4.841876895307626, 5.503682479220946, 4.135432124375133, 7.21335149527357, 6.023430444403284, 3.6869909706574084, 2.2214960958289103, 2.0888339592550134, 5.188677247592459, 2.106513772141474, 5.157440451003928, 3.4046239557244804, 3.631341015243781, 4.455896086006895, 7.438434911405606, 6.159660893996972, 3.154513621508379]",clear prompt communication management company accommodating apartment clean tidy location incredibly convenient downtown spot accessing surrounding area,very clear and prompt communication. the management company was very accommodating. the apartment was clean and tidy and the location is incredibly convenient to all downtown spots and for accessing the surrounding areas.,45.16428674,1,0
1760,6134867,"[1.3331383205595106, 1.148196243920022, 1.1062101961991444, 1.1409584120871692, 1.174787346164219, 1.29585590135833, 1.2919618762033729, -1.162279816680432, 1.2656418702582244, 1.071723200359481, 1.1332630893947142, -1.3871443427440109, 1.1364210309858334, 1.558188249337444, -1.2053368610011677, 1.0432103661122583, -1.5704776286803248, 1.2462266582098556, 1.3429867569136198, -1.6749194430507421, 1.6260896203990225, 0.9863487591311865, 1.0873346355366094, 1.128210268328663, -1.040704201556651, 0.9698786473784601, -1.1064851632510275, 1.1137777790720023, 1.120155517867894, 1.1733725277932323, 1.1263408715608927, -1.1819311887485666, -1.0979413273257832, 1.1938780290695497, -1.1809241438753784, 1.071723200359481]","[4.6389065175021065, 1.996311448348051, 4.3491592429591766, 3.4046239557244804, 3.3909648736347378, 1.991781239258073, 1.8514771938373173, 5.010115736247069, 5.770544923890337, 4.4429921916578206, 3.7863906685039903, 6.27710614886987, 5.533577944017572, 6.874666868369416, 6.192630913234542, 4.524607920465369, 4.880981840921997, 2.1502659535792903, 3.813705704302833, 5.95948171980301, 4.874980322533299, 2.5088622624180106, 3.50775213594853, 4.024375616101043, 4.232064134213122, 5.340953193168036, 4.648402137812033, 2.4220556278485077, 7.853656194459135, 8.517815838145829, 3.154513621508379, 3.8794872336800013, 2.353899711182665, 2.894623840208857, 4.121252517781054, 4.4429921916578206]",visiting boston want convenient beautiful place stay cant beat apartment exactly listed gorgeous newly renovated amenity expected host excellent job making u feel welcome left snack water nice packet describing area thing would definitely use apartment,"if you are visiting boston and want a convenient, beautiful place to stay - this can't be beat. the apartment is exactly as listed - gorgeous and newly renovated. it had all of the amenities expected and more. the host did an excellent job making us feel welcome - they left snacks and water and a nice packet describing the area and things to do. i would definitely use this apartment again.",67.97728967,1,1
1761,6134867,"[1.1465767995103933, 1.0327490625272795, 1.1982755174448325, 1.3429867569136198, 1.1358230663866915, -1.0495620117793203, 1.1085478994208136, 1.0520417270596374, -1.1064851632510275, 1.128210268328663, 0.9863487591311865, 0.9802684386525394, 1.3141630998290912, 1.115337112359926, 1.043113745772604, 1.0542977616242113, 1.035518034709068, -1.0869196528305278, 1.1252029390796119, 1.1270808390811193, -1.0979413273257832, 1.1938780290695497, 1.2919618762033729, 1.1175667889017558, 1.106456888323878, 2.4630011419271924, 1.0695018226161292]","[3.665116155479802, 3.631341015243781, 6.721305766159175, 3.813705704302833, 2.106513772141474, 2.3725884415090777, 2.0888339592550134, 6.140918712187231, 4.648402137812033, 4.024375616101043, 2.5088622624180106, 4.529890552929796, 1.7861160743789992, 4.135432124375133, 6.35613619822902, 4.232850916315078, 3.1237987572822763, 4.243533510485049, 4.3692536900189305, 6.151585479991426, 2.353899711182665, 2.894623840208857, 1.8514771938373173, 3.8964911276867866, 2.47837778677497, 5.975089617469002, 3.5448329638085485]",right downtown crossing excellent location room clean treat water welcome u view great communication timely meet get key went smoothly would definitely stay safe comfortable centrally located,"right at downtown crossing this is an excellent location. the rooms were very clean. there were treats and water to welcome us. the view was great. communication was timely and the meet up to get the key went smoothly. i would definitely stay here again as it was safe, comfortable and centrally located.",93.5115282,1,1
1762,6134867,"[1.1137777790720023, 1.071723200359481, -1.4053496925830304, -1.1368203904336542, 1.1316713930034612, -1.0857979739645423, 1.0130013649457574, 1.1263408715608927, 1.0267891798197546, -1.1029047156985199, -1.1162748073032605, 1.1471496245189794, -1.365047380800094, 1.134757377454017, 1.282299556499269, 1.1090296363471235, 0.9793363741046929, 1.0891608623705198]","[2.4220556278485077, 2.2214960958289103, 7.573354229304977, 4.23088512051789, 5.58852866399999, 6.0070558095314945, 5.173440792350369, 3.154513621508379, 3.611272024004094, 3.8103469619643127, 3.276976264164789, 5.484237422101723, 5.8446528960440585, 6.584226173478555, 2.9080301204971386, 2.937762614323553, 4.375134729362436, 5.296656907263059]",nice apartment tall building along major shopping area stayed two night conference fit bill well close park transit ,nice apartment in tall building along a major shopping area. stayed two nights for a conference and fit the bill well. close to the park and transit. ,16.89392521,1,1
1763,6134867,"[1.2093499375920482, 1.0267891798197546, 1.259732005507759, 1.29585590135833, -1.090162803704108, -1.1162748073032605, -1.3202584374675297, 1.2919618762033729, -1.4700651914486407, -1.5377250742490516, -1.2664692037041851, -1.5230717662043074, -1.5109924157497916, -1.427571660339453, -1.0869196528305278, 1.0534531075146782, 0, -1.4813385816309739, -1.671358723712761, -1.4527034752778072, 1.064470430320738, 0, 1.3343479206205833, -0.9907180964159497, -1.5719431366885386, -1.1208822210732146, -1.7219193410026672, -1.9275671448091751, -1.4482543652974396, -2.0968555748934317, -1.589771176298971, -2.8421227335383628, 1.2647200722259606, 1.057469271954755, 1.161814205168411, -1.453713659699504, 1.1093367581850784, 1.1463290423352777, 1.0466639323179467, -1.1267055920419204, -1.4890714447718487, 1.1085478994208136, 1.29585590135833, -1.8312386563447869, 1.1765758924447771, 1.2647200722259606, -1.2415474871611365, 1.1085478994208136, -1.0495620117793203, -1.3302933423203092, -1.5230717662043074, -1.3738136568040762, -1.5189677913249833, 1.1566512646062508, 0, 1.29585590135833, 1.29585590135833, 1.2789892949498454, 1.1409584120871692, 1.1358230663866915, -1.2329714790984727, -1.4024581826427063, -1.2479233054186178, -1.5407344900720819, -1.5719431366885386, 1.1025111492971449, -1.2972822187270414, -1.1976130684087745, -1.5404059340697858, -1.7555096673876118, -1.287477975678012, -1.7757833154635594, -1.3371594464647933, -1.9275671448091751, 1.2093499375920482, -1.3202584374675297, -1.4700651914486407, 1.2647200722259606, -1.0979413273257832, 1.2919618762033729, -1.0979413273257832, -1.2329714790984727, -1.9937657816002903, -1.2664692037041851, -1.245406611613336, -1.5311974133688244, -1.4663111963784445, -1.5109924157497916, -1.427571660339453, 1.161814205168411, 1.3141630998290912, -1.3393856297677373, -1.689273208949785, 1.0942226578714578, -1.3738136568040762, -1.5321060963224618, -1.1536957245456492]","[8.390775132715964, 3.611272024004094, 7.467993713647151, 7.967124957032292, 4.578177665684709, 3.276976264164789, 7.887388269702024, 3.7029543876746347, 11.15882011956711, 7.1386899665045505, 11.226518890515415, 10.326821235980864, 11.38947543196731, 15.565408916973702, 4.243533510485049, 5.941937410152101, 9.365113698533031, 4.255941114127076, 7.962290035461931, 6.967218425734662, 3.524278261486515, 11.380016719075297, 4.616709344459032, 3.875625159914058, 6.6711017256527825, 4.062140520448802, 7.540564406481986, 17.96424289255385, 6.2209614198607674, 8.359591832930935, 7.458043382793982, 10.463725987201142, 11.526162177921265, 6.021074730710825, 12.765608890622364, 8.517815838145829, 3.9648416094620016, 3.6869909706574084, 5.101495294909452, 7.285672156853196, 8.462245986991018, 4.177667918510027, 7.967124957032292, 5.666283913565928, 4.167722250574956, 11.526162177921265, 6.735625819933924, 4.177667918510027, 2.3725884415090777, 6.836721936805293, 10.326821235980864, 9.140851377760782, 4.60237012544018, 5.928978265509596, 11.380016719075297, 7.967124957032292, 7.967124957032292, 3.7871464312304783, 3.4046239557244804, 2.106513772141474, 9.824635985941885, 5.8059633510938795, 4.555643049032211, 6.831416884575599, 6.6711017256527825, 4.583751816126522, 5.713590030962864, 4.971487928015798, 6.985567564402857, 7.48819642096467, 5.433288065808706, 8.03011263180069, 6.369381424979041, 17.96424289255385, 8.390775132715964, 7.887388269702024, 11.15882011956711, 11.526162177921265, 4.70779942236533, 3.7029543876746347, 4.70779942236533, 9.824635985941885, 5.852573729535503, 11.226518890515415, 5.870628382447319, 6.543734812123819, 7.363633698322908, 11.38947543196731, 15.565408916973702, 12.765608890622364, 1.7861160743789992, 3.954658832048145, 5.568875726098596, 6.471045078755541, 9.140851377760782, 7.562304393118392, 4.1848293988965874]",friend stayed jeffs place 3 night overall stay ok based review think bad luck key pick handover bit confusing required lot communicatingeffort part arrived one bedroom slight bothersome smell cigarette smoke lingered visit communicated jeff credit responsive accommodating offered send caretaker clean place point way visit decided clean room honestly think issue air bnb servicehandlers place place described convenient location say wall pretty thin one easily hear noise tenant biggest deal deep sleeper bothersome friend overall ok visit would stay would say fact review positive mean likely bad luck jeff great sure working ensure issue happen guest,"my friend and i stayed at jeff's place for 3 nights and overall the stay was just ok. based on the other reviews i think we had some bad luck - the key pick handover was a bit confusing and required a lot of communicating/effort on our part and when we arrived one of the bedrooms had a slight but bothersome smell of cigarette smoke, which lingered there for most of the visit.  i communicated all of this with jeff and to his credit he was very responsive and accommodating. he offered to send a caretaker to clean the place but by that point we were most of the way through our visit and decided to just clean the room ourselves. honestly, i think this was more of an issue with air bnb service/handlers. on the place itself - the place is as described and in a convenient location. i will say that the walls are pretty thin so one can easily hear noise from other tenants. not the biggest deal for me as i am a deep sleeper but bothersome for my friend. 

overall ok visit and while we would not stay here again i would say that the fact that most of the reviews are positive means that we likely had some bad luck. again, jeff is great and i am sure he is working to ensure that the issues we had will not happen with other guests.",-477.8007179,0,1
1764,6134867,"[1.071723200359481, 1.3217124752679095, 1.1085478994208136, 1.0761144552931783, 1.3141630998290912, 1.1358230663866915, -1.3496570349680195, -1.2226135320341267, 1.2900470613288018, 1.1463290423352777, -1.6927012273373045, 0.9884222855144772, 2.224383329434739, 1.1505661787537114, 1.1173270858089517, 1.0422451163317221, -1.0979413273257832, 1.1938780290695497, 1.2919618762033729]","[2.2214960958289103, 5.157440451003928, 2.0888339592550134, 4.589357211969407, 1.7861160743789992, 2.106513772141474, 7.21335149527357, 6.023430444403284, 3.7588215562654517, 3.6869909706574084, 9.182792141739077, 3.970577474244452, 7.94602951459015, 2.7163882494295137, 6.326960709095089, 3.748827566928342, 2.353899711182665, 2.894623840208857, 1.8514771938373173]",apartment incredibly clean comfy great location management company super accommodating adjusting check incheck time answering question would definitely stay ,the apartment was incredibly clean (and comfy!) and in a great location. the management company was super accommodating with adjusting my check in/check out time and answering all of my questions. would definitely stay here again. ,36.58847411,1,1
1765,6134867,"[1.3141630998290912, 1.1358230663866915, 1.1090296363471235, 1.1137777790720023, 0.9801006141062852, 0.9850078613160427, -1.0495620117793203, 1.1085478994208136, 1.1435454096308366, -1.1159144478394294, 1.1154098123330451, 1.1435454096308366, 1.3066231189641637, 1.148196243920022]","[1.7861160743789992, 2.106513772141474, 2.937762614323553, 2.4220556278485077, 5.072829439360012, 4.572634414239946, 2.3725884415090777, 2.0888339592550134, 5.789660647588292, 5.338572239662294, 4.030464402737605, 5.789660647588292, 5.52925205407045, 1.996311448348051]",great location close nice grocery store room clean good size family good choice boston ,great location!  close to a nice grocery store.  the rooms are clean and good size for my family.  good choice for boston. ,41.29344544,1,1
1766,6134867,"[1.071723200359481, 1.1085478994208136, -0.9807567724156052, 1.282299556499269, 1.071723200359481, -1.4052321582679739, -1.1368203904336542, 1.1160679736338999, 1.1164711216800418, 1.1090296363471235, 1.017512273453501, 1.0996420411620809, 1.0307837234030746, 0, 1.0996420411620809, 0.9863487591311865, -1.8787368891627103, -1.6188385925721673, 1.2462266582098556, -1.1267055920419204, 0.9863487591311865, 2.48561585223698, 1.1085478994208136, -1.1589149093079936, -1.2099249667033858, -1.1117496066508141, 1.071723200359481, -1.1074615784249122, -1.3189800355112853, -1.1159144478394294, -1.1410156123363575, 1.106456888323878, -1.5719431366885386, -1.1410156123363575, -1.3160175213430034, -1.4813385816309739, 1.211662035343576, -1.4053496925830304, 0, 1.1435454096308366, 1.071723200359481, 1.148196243920022, 1.0542726619843652, 1.148196243920022, 1.2919618762033729, 1.071723200359481, -1.2953002533189089, -1.1819311887485666, -1.4700651914486407, 0, 0.9863487591311865, 1.689094841074854, 1.2462266582098556]","[11.107480479144552, 4.177667918510027, 4.816866659944561, 2.9080301204971386, 11.107480479144552, 6.241281422351725, 4.23088512051789, 5.078313913802171, 3.460296958150722, 2.937762614323553, 4.234426340035959, 8.445341437528203, 3.8264679559166845, 11.380016719075297, 8.445341437528203, 7.526586787254032, 9.30057517739546, 7.029738782715995, 4.300531907158581, 7.285672156853196, 7.526586787254032, 9.675268626836871, 4.177667918510027, 4.330327944204493, 6.032909188357828, 6.057006739936888, 11.107480479144552, 4.218006893753897, 7.302479275169577, 5.338572239662294, 6.160218538978218, 2.47837778677497, 3.3355508628263912, 6.160218538978218, 3.7016903625684106, 4.255941114127076, 3.830407553920765, 7.573354229304977, 11.380016719075297, 2.894830323794146, 11.107480479144552, 3.992622896696102, 3.8264679559166845, 3.992622896696102, 1.8514771938373173, 11.107480479144552, 4.461321500054825, 3.8794872336800013, 5.579410059783555, 11.380016719075297, 7.526586787254032, 8.854288074767041, 4.300531907158581]",apartment clean equipped well apartment secure building heart city close shop near subway everythig near u fork missing host send u immediatly clean towel soap shampoo apartment 2 king size bed comfortable one bed little bit short tall peaple good apartment boston go boston stay apartment every thing ok thak u dear host ,"the apartment was clean and equipped well . the apartment was in a secure building at the heart of the city . close to the shops , near the subway . everythig was near to us . 
some forks were missing our host send us immediatly. there were clean towels and soap shampoo in the apartment .
with the 2 king size beds we comfortable . only one bed was a little bit short for the tall peaple. 
very good apartment for boston . if i go boston again i will stay again in this apartment . 
every thing was very ok .
thak u dear host .
",56.04615347,1,1
1767,6134867,"[1.2682426165355931, 1.1855065246976526, 1.3035156100761351, 1.259732005507759, 1.071723200359481, 1.148196243920022, 1.071723200359481, 1.1627929165555775, 2.135964640071534, -3.4627329256422628, -1.331093982603211, 1.1164711216800418, 1.3495653370626006, 1.1749079221285077, 1.029133194156148, 1.004587378102006, 0.9755289565256883, 1.071723200359481, 1.038855820267617, 1.0759655393185894, -1.2339193556201642, -1.3233378979273323, -1.084582008858991, -0.9710236748064609, -2.29938418928273, -1.1064851632510275, 0.9863487591311865, 1.0018662023448, -1.3496570349680195, -1.2226135320341267, 1.4053471456731912, 1.1463290423352777, 0.9884222855144772, 0.9884222855144772, 1.0870512923602726, 0.9863487591311865, -0.9872931159272577, 1.7466135437067405, -1.164294747962329, -1.0855228514723294, -1.6154134669052238, 1.035518034709068, 0.9863487591311865, -1.001723820706912, 0.9884222855144772, -1.1446316376548984, -1.0979413273257832, 1.8503111677104547, 1.1440517512221382, 1.3035156100761351, 1.2647200722259606, 1.148196243920022]","[3.9516835248844906, 4.836824556880899, 6.551230822307369, 7.467993713647151, 6.664488287486731, 3.992622896696102, 6.664488287486731, 5.693041362735477, 8.57665633816876, 8.740959389460038, 5.664635108575744, 3.460296958150722, 4.386083743852107, 2.6606993435689246, 4.010731108052046, 3.439432891971053, 3.6993792915143606, 6.664488287486731, 5.545205982012692, 3.7293721676384, 3.3766536604453488, 4.694780186638527, 3.5062286163241905, 5.207272824751803, 7.796497780619187, 4.648402137812033, 7.526586787254032, 3.7666917395346573, 7.21335149527357, 6.023430444403284, 9.128724920468802, 3.6869909706574084, 11.911732422733357, 11.911732422733357, 4.310142590616724, 7.526586787254032, 4.581518426030109, 9.365113698533031, 5.4011309541741745, 6.000119365534837, 6.635084590712046, 3.1237987572822763, 7.526586787254032, 4.29579029697738, 11.911732422733357, 5.866587972910314, 2.353899711182665, 7.419203549477719, 2.6603725995699388, 6.551230822307369, 3.842054059307088, 3.992622896696102]",fantastic week staying jeffs apartment boston apartment situated smack bang middle city absolutely everything within walking distance apartment bright spacious need new kitchen stocked drinking water u arrival management company engaged accommodating check check met u early facilitate bag drop managed get u late check leaving would definately recommend staying visit boston,"we had a fantastic week staying in jeff's apartment in boston! the apartment itself is situated smack bang in the middle of the city, absolutely everything is within walking distance.
the apartment was bright and spacious for our needs with a new kitchen which was stocked with drinking water for us on arrival. the management company we engaged with were very accommodating in our check in and check out, they met us early to facilitate a bag drop and managed to get us a late check out when we were leaving. we would definately recommend staying here for a visit to boston!!",112.1090269,1,1
1768,6134867,"[1.2342225495496435, 1.1358230663866915, -1.132353592652776, 1.3500720576421594, 0.9630555346461366, 1.1745109757348842, 1.0568421280346718, 1.148196243920022, 1.1305790732137235, 1.1085478994208136, 1.106456888323878, 1.071723200359481, 1.2900470613288018, -1.402619570127432, -1.5189677913249833, -1.4519412061530097, -1.331093982603211, 1.1115111823293382, 1.128210268328663, -1.5804958135335654, -1.0831653559696297, 1.1358230663866915, 1.1134209068007614, 1.071723200359481, -1.1796804785615818, 1.3141630998290912, -0.9747170737272555, -1.5036350074000728]","[2.8951401291356023, 4.213027544282948, 8.28897426571698, 5.216701915040655, 5.185611327970625, 5.187654229600424, 5.591586770358811, 1.996311448348051, 5.492524762350293, 2.0888339592550134, 2.47837778677497, 4.4429921916578206, 3.7588215562654517, 5.679573145684611, 4.60237012544018, 5.931126494047885, 5.664635108575744, 6.547710960503458, 4.024375616101043, 5.911956577940165, 7.010568866608275, 4.213027544282948, 3.300708527023335, 4.4429921916578206, 5.491138760742416, 1.7861160743789992, 3.8866994702131517, 7.036211297221612]",perfect location jump freedom trail explore historic boston site clean comfortable apartment super cold air conditioning middle july welcome despite urban location quiet apartment slept great parking challenge,perfect location to jump on the freedom trail and explore historic boston sites. very clean and comfortable apartment. super cold air conditioning in the middle of july was very welcome. despite the urban location it was very quiet in the apartment and we slept great! parking is a challenge.,4.677132868,1,1
1769,6134867,"[1.3429867569136198, 1.1358230663866915, 1.1813289473269477, 1.1137777790720023, 1.071723200359481, 1.072531647248098, 1.2462266582098556, -1.4890714447718487, -1.2226135320341267, 1.2342225495496435, 1.4160572187812397, 1.3281735914391508]","[3.813705704302833, 2.106513772141474, 2.884762435177813, 2.4220556278485077, 2.2214960958289103, 5.159426548975557, 2.1502659535792903, 8.462245986991018, 6.023430444403284, 2.8951401291356023, 3.445861485538974, 4.48991637533188]",excellent location really nice apartment contact host caretaker company perfect highly recommended ,excellent location and really nice apartment! contact with the host and the caretaker company was perfect. highly recommended! ,18.6650204,1,1
1770,6134867,"[1.29585590135833, 1.42632809613285, 1.2682426165355931, 1.1358230663866915, 1.174787346164219, 1.071723200359481, -1.1515362998791687, -1.1589149093079936, -1.1117496066508141, 0.9991688886472968, -1.1170632487780778, 1.2900470613288018, 1.1409584120871692, -0.9747170737272555, 1.1090296363471235, 1.071723200359481, 1.004587378102006, 0.9755289565256883, 1.0482925253796693, 1.1749079221285077, 1.1062101961991444, 1.174831213947616, 1.148196243920022, 1.4501986613408018, 1.161814205168411, 1.3052309086995095, -1.1434563781225304, -1.5189677913249833, 1.1566512646062508, 1.1668067594003724, -1.0979413273257832, 1.2919618762033729]","[1.991781239258073, 4.277517363300648, 3.9516835248844906, 2.106513772141474, 3.3909648736347378, 4.4429921916578206, 6.399840632463749, 4.330327944204493, 6.057006739936888, 4.084960302612666, 4.432079650460327, 3.7588215562654517, 3.4046239557244804, 3.8866994702131517, 2.937762614323553, 4.4429921916578206, 3.439432891971053, 3.6993792915143606, 5.666283913565928, 2.6606993435689246, 4.3491592429591766, 4.270137256003025, 1.996311448348051, 3.6518210338758386, 6.382804445311182, 3.35384652412887, 3.5753574220191946, 4.60237012544018, 5.928978265509596, 3.0753981276240347, 2.353899711182665, 1.8514771938373173]",place awesome fantastic location beautiful apartment complete towel shampoo food getting super convenient parking close apartment walking distance literally everything want see boston thanks jeff wonderful first air bnb experience would stay ,"this place was awesome! fantastic location, beautiful apartment, complete with towels, shampoo, and some food! getting in and out was super convenient, parking was close by and the apartment is walking distance to literally everything you want to see in boston. thanks jeff for a wonderful first air bnb experience, we would stay here over and over again :)",62.3190444,1,1
1771,6134867,"[1.3141630998290912, 1.29585590135833, 1.2919618762033729, 1.148196243920022, -1.0979413273257832, 1.1620430366533885, -1.1029047156985199, -1.0697580404272986, -1.0495620117793203, 1.0736991040969908, -1.2668971185229632, 1.013910973032588, -1.084582008858991, 1.7054190047292277, -1.0280753462277363, -1.3797366998598821, -1.5230717662043074, 1.2319866405282751, 1.2981425437533547, -1.5695937900621801, 1.071723200359481, 1.0557553973368512, -0.9908838401243656, 1.0833335664200905, 1.1358230663866915, 1.2342225495496435, 1.0452977931734555, 0.9857333903981244, -1.2479233054186178, -1.3454978072387254, 1.1151787402363924, 1.2923323244509426, 1.174831213947616, -1.1543000043098879, 1.1938780290695497, 1.1440517512221382, 1.071723200359481]","[1.7861160743789992, 1.991781239258073, 1.8514771938373173, 1.996311448348051, 2.353899711182665, 3.321056701305879, 3.8103469619643127, 4.518829075909494, 2.3725884415090777, 4.160008713707174, 5.2763401813603865, 5.745227115906047, 3.5062286163241905, 6.427717001992004, 6.675001198117489, 4.78697218493286, 5.163410617990432, 5.010972267348686, 4.938273048069357, 8.462245986991018, 4.4429921916578206, 6.14890810222071, 4.718801569213765, 2.72471512554143, 2.106513772141474, 2.8951401291356023, 4.1714163811150975, 2.9903160481743356, 4.555643049032211, 3.582520043452541, 5.217755101025314, 4.950297241036159, 4.270137256003025, 5.07009844084878, 2.894623840208857, 2.6603725995699388, 4.4429921916578206]",great place stay boston would needed two hotel room better value useful kitchen travelling baby dont think advertised travel cot apartment handy checkin easy location perfect able walk pretty much everywhere wanted see id definitely recommend apartment ,this was a great place to stay in boston. we would have needed two hotel rooms so this was better value and it was useful to have a kitchen as we were travelling with our baby. i don't think it was advertised but there was a travel cot in the apartment which was handy. check-in was easy and the location was perfect. we were able to walk pretty much everywhere we wanted to see. i'd definitely recommend the apartment. ,23.03669912,1,1
1772,6134867,"[1.3141630998290912, 1.071723200359481, 1.2900470613288018, 1.0761144552931783, -1.1410156123363575, 1.1465767995103933, -1.5438115585802301, 1.148196243920022]","[1.7861160743789992, 2.2214960958289103, 3.7588215562654517, 4.589357211969407, 3.080109269489109, 3.665116155479802, 7.9788193374131415, 1.996311448348051]",great apartment super comfy bed right thick boston ,great apartment! super comfy bed. right in the thick of it in boston. ,5.178055258,1,1
1773,6134867,"[1.4551469820316447, 1.2919618762033729, 1.0327490625272795, 1.148196243920022, 1.1749079221285077, 0.9857333903981244, 0.9755289565256883, 1.1137777790720023, 0.9936372310272151, 1.1749079221285077, -1.2339193556201642, -1.2600128265835147, -0.9570605934889155, -1.1751671856045036, -1.0447522910948908, 1.1996338611143855, 0.9955973916049787, -1.295259171511905]","[4.4828169540326765, 1.8514771938373173, 3.631341015243781, 1.996311448348051, 5.321398687137849, 2.9903160481743356, 3.6993792915143606, 2.4220556278485077, 5.852573729535503, 5.321398687137849, 3.3766536604453488, 3.7502838778653373, 3.5371489539784164, 4.833231308314772, 4.268096855376752, 4.905354715318798, 3.95495685022946, 8.065830714402772]",pleasant stay downtown boston everything walk distance nice supermarket everything need next street description picture perfectly line reality ,"pleasant stay in downtown boston, everything walk distance. nice supermarket with everything you need in next street. description and pictures perfectly in line with the reality. ",19.49008104,1,1
