,id,property_type,room_type,neighbourhood,accommodates,bedrooms,beds,price
1199,5718801,0,0,26,2,0.0,1.0,150
1200,9487079,0,0,26,2,0.0,1.0,106
1201,4410142,0,0,26,3,1.0,1.0,200
1202,8301926,0,1,26,2,1.0,1.0,99
1203,5153080,0,1,26,2,1.0,1.0,139
1204,4278067,0,0,26,4,0.0,1.0,175
1205,7620413,4,0,26,2,1.0,1.0,200
1207,14489201,0,0,26,2,0.0,1.0,165
1208,9094794,0,0,26,4,2.0,2.0,250
1209,1425973,8,1,26,6,1.0,3.0,350
1210,986399,11,1,26,2,1.0,1.0,295
1211,4549374,0,0,26,3,1.0,1.0,199
1212,639101,1,1,26,2,1.0,1.0,299
1213,9207914,0,0,26,4,1.0,2.0,130
1214,1365335,0,0,26,3,1.0,1.0,160
1215,11927580,0,0,26,4,1.0,2.0,250
1216,11585459,8,0,26,4,1.0,2.0,220
1217,5769127,0,0,26,2,0.0,1.0,150
1218,4294557,4,0,26,5,2.0,2.0,280
1219,6851459,0,0,26,2,0.0,1.0,150
1220,5932267,0,0,26,2,1.0,1.0,250
1221,6075932,0,1,26,2,1.0,1.0,185
1222,8782991,0,0,26,2,1.0,1.0,140
1223,4588530,0,0,26,3,1.0,1.0,150
1224,13697966,0,0,26,2,0.0,1.0,165
1225,8970393,0,0,30,4,1.0,2.0,275
1226,9864083,0,0,26,2,1.0,1.0,150
1227,5718921,0,0,26,4,2.0,2.0,225
1228,4178790,0,0,26,6,2.0,3.0,235
1229,11687122,4,0,26,2,1.0,1.0,189
1230,13697464,0,0,26,4,1.0,2.0,215
1231,11796879,0,1,26,2,1.0,1.0,90
1232,442735,0,0,26,5,2.0,3.0,250
1233,12318093,0,0,26,2,0.0,1.0,195
1235,14680277,0,0,26,3,1.0,2.0,189
1236,12812461,0,0,26,2,1.0,1.0,225
1238,10634364,0,0,26,4,1.0,1.0,149
1239,543078,0,0,1,4,2.0,2.0,379
1240,12290477,0,0,1,4,1.0,2.0,136
1241,68902,0,0,1,4,2.0,2.0,359
1242,627048,0,0,1,4,2.0,2.0,299
1243,5280183,0,0,1,2,0.0,1.0,110
1244,9918240,0,0,1,3,0.0,3.0,170
1245,11275963,0,0,1,2,0.0,1.0,130
1246,3182473,0,0,30,2,1.0,1.0,259
1247,4887325,0,1,1,1,1.0,1.0,100
1248,13864961,4,1,1,2,1.0,1.0,99
1249,8048838,4,0,1,2,1.0,1.0,175
1250,56927,0,0,1,2,1.0,1.0,289
1251,9824,0,0,1,2,0.0,1.0,209
1252,2189086,0,1,1,1,1.0,1.0,80
1254,9860,0,0,1,2,1.0,1.0,251
1255,1174776,0,0,1,1,0.0,1.0,185
1256,28150,0,0,1,2,1.0,1.0,251
1257,716643,0,0,1,4,2.0,2.0,349
1258,13589,0,0,1,6,3.0,3.0,389
1259,10859498,0,0,1,6,2.0,2.0,349
1260,9857,0,0,1,4,2.0,2.0,342
1261,12603280,0,0,1,2,1.0,1.0,232
1263,4948724,0,0,1,4,1.0,1.0,249
1264,6214710,0,0,1,1,0.0,1.0,135
1265,2701124,0,0,1,4,1.0,2.0,280
1266,9373802,0,0,30,8,1.0,4.0,155
1267,14217967,0,0,1,2,0.0,1.0,200
1268,7749568,0,0,1,4,1.0,1.0,150
1269,10037387,0,0,1,4,2.0,2.0,239
1270,14040844,0,0,1,3,0.0,1.0,160
1271,1322461,0,0,1,2,1.0,1.0,174
1272,7728508,0,0,1,2,0.0,0.0,199
1274,14855656,0,0,30,4,1.0,2.0,220
1275,6908525,0,0,1,2,0.0,1.0,160
1276,7856323,0,0,1,2,0.0,0.0,199
1277,7474855,0,0,1,2,0.0,1.0,150
1278,7475379,0,0,1,2,0.0,1.0,150
1279,6879036,0,0,1,2,0.0,1.0,150
1281,14745087,0,0,26,2,1.0,1.0,189
1282,7474044,0,0,1,2,0.0,1.0,148
1283,8188894,0,0,1,2,1.0,1.0,400
1284,8410270,0,0,1,2,1.0,1.0,160
1285,7698631,0,0,1,6,2.0,3.0,300
1286,7159343,0,0,1,4,1.0,1.0,200
1287,14858003,0,0,1,5,0.0,2.0,275
1288,14723758,9,0,1,3,0.0,1.0,166
1289,8663351,0,0,1,3,0.0,2.0,160
1290,14041036,0,0,1,3,0.0,1.0,160
1291,13729738,0,1,30,3,1.0,2.0,130
1292,4603803,0,1,1,2,1.0,1.0,100
1293,13614982,0,0,1,4,1.0,2.0,225
1294,4143561,0,0,30,5,2.0,3.0,363
1295,12304165,0,1,1,2,1.0,1.0,105
1296,6323935,0,0,1,2,1.0,1.0,185
1297,311240,0,0,1,2,0.0,1.0,175
1298,4603588,0,0,1,3,1.0,1.0,175
1299,13090471,0,1,1,1,1.0,1.0,80
1300,9993826,0,0,1,3,1.0,1.0,219
1301,9993602,0,0,1,3,1.0,1.0,219
1302,10812807,0,0,1,2,1.0,1.0,110
1303,2915643,4,0,1,4,1.0,2.0,289
1304,13466910,0,0,30,6,2.0,4.0,350
1305,14670143,0,0,30,3,1.0,2.0,199
1306,5455004,0,0,1,5,2.0,3.0,232
1307,6552654,0,0,1,2,1.0,1.0,180
1308,8584276,4,0,1,4,1.0,2.0,189
1309,1264217,0,0,1,3,1.0,1.0,165
1310,9698823,0,0,1,3,2.0,1.0,165
1311,48612,0,0,1,5,2.0,2.0,375
1312,5455293,0,0,30,5,2.0,3.0,298
1313,9992532,0,0,1,5,2.0,2.0,319
1314,7961477,0,0,1,4,1.0,2.0,245
1315,1964878,0,0,1,5,2.0,3.0,363
1316,1329627,0,0,1,2,1.0,1.0,259
1317,5454513,0,0,1,5,2.0,3.0,276
1318,13592,0,0,1,4,2.0,2.0,359
1319,47725,0,1,1,2,1.0,1.0,259
1320,10811,4,0,1,2,0.0,1.0,165
1321,7731797,13,0,1,2,0.0,1.0,199
1323,14711359,0,1,1,2,1.0,1.0,135
1324,9992751,0,0,1,5,2.0,2.0,319
1325,14322091,0,1,30,1,1.0,1.0,107
1326,13433298,4,0,1,3,0.0,2.0,150
1327,7240149,0,0,1,3,1.0,1.0,300
1328,12286410,0,0,1,5,1.0,2.0,285
1329,2374089,0,0,1,2,0.0,1.0,195
1330,1948096,0,0,26,4,2.0,2.0,385
1331,9238963,0,0,1,3,0.0,1.0,110
1332,9631816,0,0,1,1,0.0,1.0,105
1333,10860611,0,1,1,2,1.0,1.0,120
1334,12154934,0,0,1,3,1.0,1.0,163
1335,7125052,0,1,1,2,1.0,1.0,275
1336,4044840,0,0,30,3,1.0,2.0,298
1337,13711334,0,0,1,5,1.0,2.0,225
1339,9991857,0,0,1,5,2.0,2.0,319
1340,1341072,0,0,1,2,1.0,1.0,175
1341,56937,0,0,1,4,2.0,2.0,299
1342,9144588,0,0,1,2,0.0,1.0,165
1343,1498719,0,0,1,2,0.0,1.0,250
1344,1717816,0,0,1,2,1.0,1.0,99
1345,11590000,0,0,1,2,1.0,1.0,209
1346,6895050,4,1,1,2,1.0,1.0,250
1347,10138904,0,0,1,8,3.0,3.0,330
1348,11121872,0,1,1,2,1.0,1.0,150
1349,6121709,0,1,30,2,1.0,1.0,139
1350,4065578,0,0,1,3,1.0,1.0,200
1351,9974833,0,0,30,3,1.0,1.0,249
1352,14397533,0,0,1,4,1.0,2.0,300
1353,9809914,0,0,30,7,1.0,3.0,105
1354,4490826,0,0,30,5,2.0,3.0,363
1356,3601254,0,0,1,2,0.0,1.0,97
1357,9346513,4,0,1,3,1.0,1.0,250
1358,4870883,0,0,1,2,0.0,1.0,150
1359,8351880,0,1,1,2,1.0,1.0,151
1360,12441,0,0,1,6,3.0,3.0,399
1361,7860369,0,1,1,2,1.0,1.0,210
1362,11905849,0,0,1,2,1.0,1.0,207
1363,5581575,0,0,1,6,2.0,3.0,315
1364,11201204,0,0,1,2,0.0,1.0,105
1365,12626504,0,0,1,2,1.0,1.0,190
1366,1372816,0,0,1,2,0.0,1.0,209
1367,13218392,0,0,1,2,0.0,1.0,145
1368,12268144,0,1,1,1,1.0,1.0,200
1370,14603013,4,0,1,2,0.0,1.0,170
1371,13872339,0,0,1,4,2.0,2.0,329
1372,12020829,0,0,1,4,2.0,2.0,297
1373,1776190,0,0,1,2,1.0,1.0,349
1374,14822424,4,0,1,4,1.0,1.0,200
1376,13674964,0,1,1,2,1.0,1.0,179
1377,9677207,0,0,1,2,1.0,1.0,150
1378,8497555,0,0,30,4,0.0,2.0,139
1379,10070404,0,0,1,6,2.0,2.0,174
1380,12953937,0,0,30,2,1.0,1.0,196
1381,2108738,0,0,1,2,0.0,1.0,150
1382,1811776,0,0,1,2,1.0,2.0,189
1383,1090413,8,1,1,1,1.0,1.0,120
1384,8206659,0,0,1,4,1.0,2.0,250
1385,10084216,0,0,30,3,1.0,2.0,200
1386,10266928,0,0,1,2,1.0,1.0,229
1387,14722711,0,0,1,2,1.0,1.0,175
1388,11462476,0,0,1,2,1.0,1.0,200
1389,10266397,0,0,1,2,1.0,1.0,249
1390,9414403,0,1,1,2,1.0,1.0,97
1391,14821064,0,0,1,2,1.0,1.0,250
1392,14147343,0,1,1,2,1.0,1.0,102
1393,8822499,0,0,30,3,1.0,1.0,200
1394,10228457,0,0,1,2,0.0,1.0,200
1395,14917151,0,0,30,3,0.0,1.0,170
1396,9725178,0,0,1,2,1.0,1.0,205
1397,6009031,0,1,1,4,1.0,2.0,220
1398,7971930,0,0,1,2,0.0,1.0,225
1400,6677469,0,0,26,4,2.0,2.0,295
1401,3302294,0,0,1,2,1.0,1.0,245
1403,6759004,0,0,1,2,0.0,1.0,150
1404,13017460,0,0,1,2,1.0,1.0,232
1405,4516065,0,0,1,3,1.0,2.0,298
1406,12264926,0,0,1,2,0.0,2.0,329
1407,12797493,10,2,1,1,1.0,1.0,40
1408,5992501,4,0,1,3,1.0,1.0,235
1409,5791960,0,0,1,4,1.0,2.0,194
1410,10264774,0,0,1,4,2.0,2.0,299
1411,5021859,0,1,1,1,1.0,1.0,50
1412,14442491,0,0,1,3,1.0,1.0,300
1413,9855805,0,0,1,4,2.0,2.0,229
1414,7740436,0,0,26,2,0.0,1.0,175
1415,6921241,0,0,1,4,1.0,1.0,230
1416,4972820,0,0,1,3,1.0,1.0,130
1417,12263690,0,0,1,5,2.0,2.0,319
1418,9920084,0,0,1,5,2.0,2.0,319
1419,754845,0,0,1,2,0.0,1.0,209
1420,4777111,9,0,1,2,0.0,1.0,160
1421,13015832,0,0,1,4,2.0,2.0,257
1422,13015927,0,0,1,2,1.0,1.0,199
1423,13589343,4,0,30,3,0.0,1.0,159
1424,14713980,4,0,1,2,1.0,1.0,185
1425,705900,0,0,1,4,1.0,1.0,229
1426,8577620,0,0,1,2,1.0,1.0,169
1427,12390027,0,0,30,3,1.0,1.0,175
1428,9231486,0,0,1,6,2.0,2.0,375
1429,10542140,0,0,1,4,2.0,2.0,350
1430,11885148,0,0,1,2,1.0,1.0,325
1431,10148425,0,0,1,2,1.0,1.0,185
1432,10164759,0,0,1,4,1.0,1.0,179
1433,6685682,0,0,1,4,1.0,2.0,259
1434,11082235,0,0,1,3,1.0,2.0,299
1435,4020650,0,0,1,1,0.0,1.0,139
1436,4446413,0,0,30,5,2.0,3.0,363
1437,7840797,0,0,1,7,3.0,4.0,218
1438,3528826,0,0,1,4,1.0,1.0,239
1439,11589644,0,0,1,2,1.0,1.0,139
1440,14636981,0,1,1,1,1.0,1.0,80
1441,1775935,0,0,1,4,2.0,2.0,299
1442,7804358,0,0,1,2,1.0,2.0,225
1443,7007801,0,0,1,3,1.0,1.0,115
1444,14367134,9,0,1,3,0.0,2.0,100
1445,7264674,0,0,1,3,1.0,1.0,200
1446,13591607,4,1,1,2,1.0,1.0,109
1447,8116523,11,0,30,3,1.0,2.0,150
1448,13015353,4,0,1,3,1.0,1.0,350
1449,9918713,0,0,1,5,2.0,2.0,319
1450,2331886,0,0,1,2,1.0,1.0,225
1451,12489916,0,0,1,4,2.0,2.0,281
1452,693353,0,0,1,2,1.0,1.0,249
1453,2429961,0,0,1,3,1.0,1.0,170
1454,14423004,0,0,1,5,2.0,2.0,119
1455,9343915,0,1,1,2,1.0,1.0,185
1457,22212,0,0,1,5,2.0,2.0,285
1458,12621291,0,0,30,3,0.0,1.0,199
1459,12914154,0,0,30,3,1.0,2.0,120
1460,414419,9,0,1,4,1.0,1.0,175
1461,21337,0,0,1,4,2.0,2.0,329
1463,5870309,0,0,1,5,2.0,2.0,319
1464,6991310,0,0,1,4,2.0,2.0,250
1465,14422695,0,0,1,5,2.0,2.0,119
1466,5903001,0,0,1,4,1.0,1.0,325
1467,472070,0,0,1,6,2.0,2.0,150
1469,11211273,11,0,1,3,1.0,2.0,199
1470,14085771,0,0,1,4,1.0,1.0,310
1471,1234740,0,0,1,4,2.0,2.0,389
1472,9180947,0,0,1,2,0.0,1.0,145
1473,13391640,0,0,30,2,0.0,1.0,200
1475,14422439,0,0,1,5,2.0,2.0,119
1476,4132983,0,0,30,5,2.0,3.0,363
1477,13848636,0,0,30,4,1.0,2.0,400
1478,7475215,0,0,1,2,0.0,1.0,150
1479,9252183,0,0,1,2,0.0,1.0,160
1480,11980767,0,0,1,4,0.0,2.0,160
1481,2723274,0,0,1,2,2.0,1.0,250
1482,8737466,0,0,1,2,0.0,1.0,169
1483,13864771,4,1,1,2,1.0,1.0,89
1484,9992143,0,0,1,5,2.0,2.0,319
1485,9228519,0,0,1,2,0.0,1.0,189
1486,10293480,0,0,1,4,1.0,1.0,299
1487,6213822,0,0,1,5,2.0,3.0,183
1489,12865092,0,0,1,6,1.0,3.0,100
1490,3591388,0,0,1,2,1.0,1.0,275
1491,9473816,0,0,1,5,1.0,2.0,159
1492,14552102,0,0,1,5,2.0,2.0,279
1493,12291029,0,0,1,4,1.0,2.0,200
1494,10881994,0,0,30,6,1.0,2.0,207
1495,13912943,10,1,1,2,1.0,1.0,218
1496,14388025,0,2,30,2,1.0,1.0,84
1497,4377247,0,0,30,3,1.0,1.0,259
1498,7474615,0,0,1,2,0.0,1.0,148
1499,13110631,0,0,1,3,0.0,2.0,130
1500,3870046,0,0,1,4,2.0,2.0,300
1501,789843,0,0,1,2,1.0,1.0,250
1502,2247190,0,0,1,5,2.0,3.0,363
1503,4409819,0,0,30,3,1.0,2.0,267
1504,3410087,0,0,1,2,0.0,1.0,119
1505,7194793,0,1,30,2,1.0,1.0,140
1506,12897110,0,0,1,4,1.0,1.0,176
1507,6075481,0,0,1,4,0.0,1.0,200
1509,3704801,0,0,1,4,1.0,1.0,150
1510,10569282,0,0,1,6,3.0,3.0,379
1511,9504314,0,1,1,2,1.0,1.0,300
1512,14714374,4,1,1,2,1.0,1.0,130
1513,13912470,0,0,30,4,1.0,2.0,256
1514,13912467,0,0,30,5,1.0,3.0,296
1515,2246959,0,0,1,5,2.0,3.0,363
1517,14819717,0,0,1,4,1.0,1.0,225
1519,6882615,0,0,1,2,0.0,1.0,160
1520,5899031,0,0,1,4,2.0,2.0,350
1521,1868513,0,0,1,3,1.0,2.0,298
1522,11371205,0,0,30,8,2.0,3.0,200
1523,12998272,0,0,1,5,2.0,3.0,286
1524,14386825,0,2,30,1,1.0,1.0,74
1525,197146,0,0,1,4,2.0,2.0,356
1526,4358181,0,0,1,2,0.0,1.0,130
1527,4080849,0,0,1,4,1.0,1.0,250
1528,12092499,0,0,1,3,1.0,1.0,200
1529,10454061,0,0,1,2,0.0,1.0,129
1530,10945558,0,0,1,6,2.0,2.0,349
1532,4432035,0,0,1,3,1.0,1.0,248
1533,13992811,0,1,1,2,1.0,1.0,97
1534,7881551,0,0,1,4,0.0,1.0,210
1535,10701625,0,0,1,4,1.0,1.0,249
1536,10409490,0,1,1,1,1.0,1.0,69
1537,14713259,4,1,1,2,1.0,1.0,130
1538,3867014,0,0,30,2,1.0,1.0,270
1540,1589392,0,0,1,2,0.0,1.0,130
1541,11455804,0,0,11,2,0.0,1.0,207
1542,1066742,2,0,11,6,2.0,5.0,200
1543,8982616,0,1,30,2,1.0,1.0,65
1544,9273,0,0,11,4,2.0,2.0,225
1545,8326439,0,1,30,1,1.0,1.0,48
1546,13820571,0,1,30,1,1.0,1.0,65
1547,13926704,0,1,11,1,1.0,1.0,48
1548,4107959,0,1,30,2,1.0,1.0,119
1549,5940866,8,1,11,2,1.0,1.0,75
1550,6436334,0,1,11,2,1.0,1.0,150
1551,1147871,8,1,11,2,1.0,1.0,95
1552,14885796,11,1,11,4,1.0,2.0,90
1553,1458081,4,0,11,8,3.0,4.0,210
1554,4868653,8,1,30,1,1.0,1.0,95
1555,2441095,0,0,11,4,2.0,2.0,99
1556,7634067,0,2,11,2,1.0,1.0,50
1557,12646288,0,1,30,1,1.0,1.0,115
1558,8846849,0,1,11,2,1.0,1.0,70
1559,1178162,8,1,11,2,1.0,1.0,95
1560,13908638,8,1,11,2,1.0,1.0,99
1561,1178106,8,1,11,2,1.0,1.0,77
1562,13433317,0,0,11,5,2.0,2.0,119
1563,6142396,0,2,11,2,1.0,1.0,56
1564,13908031,4,1,11,2,1.0,1.0,89
1565,14564883,0,0,11,4,2.0,2.0,129
1566,13884549,0,1,11,2,1.0,2.0,65
1567,12580274,0,1,11,1,1.0,1.0,65
1568,12891323,0,1,11,2,1.0,1.0,85
1569,11695285,0,0,11,4,2.0,2.0,215
1570,11498583,0,0,11,2,1.0,1.0,60
1571,14824568,4,1,11,2,1.0,1.0,128
1572,11498523,0,0,11,2,1.0,1.0,60
1573,8859689,0,0,30,5,2.0,2.0,250
1574,6614984,0,0,30,2,1.0,1.0,129
1575,9531326,4,0,11,3,1.0,1.0,72
1576,11398953,4,0,11,6,3.0,3.0,99
1577,9382898,4,1,11,3,1.0,1.0,35
1578,2634361,8,1,11,3,1.0,2.0,68
1579,1141522,8,1,11,2,1.0,1.0,95
1580,7809904,0,0,30,3,1.0,1.0,130
1581,13233001,0,0,30,2,1.0,1.0,150
1582,11498416,0,0,11,2,1.0,1.0,60
1583,10056496,0,0,11,8,4.0,4.0,250
1584,11334091,0,1,11,1,1.0,1.0,75
1585,11866869,0,1,11,4,1.0,4.0,70
1586,13594886,4,1,11,2,1.0,1.0,103
1587,11579622,0,1,11,2,1.0,1.0,85
1588,7678756,0,0,11,2,1.0,1.0,95
1589,1059604,2,0,11,6,2.0,4.0,275
1590,8252058,0,1,11,2,1.0,1.0,80
1591,12560987,4,0,11,6,3.0,3.0,99
1592,12233285,0,0,11,2,1.0,1.0,60
1593,12233225,0,0,11,2,1.0,1.0,60
1594,6337106,0,1,30,2,1.0,1.0,105
1595,9958026,0,1,30,2,1.0,1.0,80
1596,5616179,0,1,11,2,1.0,1.0,140
1597,14168664,0,0,30,4,1.0,3.0,115
1598,9858437,0,0,30,5,2.0,2.0,145
1599,8514932,0,1,11,2,1.0,1.0,115
1600,8469735,0,1,30,1,1.0,1.0,50
1601,12971157,11,1,30,2,1.0,2.0,65
1602,182049,0,0,11,4,2.0,2.0,300
1603,7482338,0,1,25,2,1.0,1.0,83
1604,2634499,8,1,11,2,1.0,1.0,64
1605,9897713,0,0,11,3,1.0,2.0,63
1606,5990808,0,0,11,4,2.0,3.0,189
1607,12233043,0,0,11,2,1.0,1.0,60
1608,14083611,0,1,11,2,1.0,1.0,99
1609,9698226,0,1,11,2,1.0,1.0,120
1610,2778656,0,0,11,4,2.0,3.0,150
1611,13874533,0,0,11,2,1.0,1.0,133
1612,4614037,0,0,11,6,2.0,3.0,250
1613,11593592,0,1,11,3,1.0,1.0,98
1614,9711934,0,1,30,1,1.0,1.0,77
1615,13969217,0,0,11,3,1.0,2.0,128
1616,13100828,0,0,30,2,1.0,1.0,130
1617,8064980,0,1,11,2,1.0,1.0,70
1618,8134231,0,0,11,6,2.0,3.0,300
1619,10233104,0,0,11,2,1.0,1.0,60
1620,238846,0,0,11,4,2.0,2.0,300
1621,12051674,0,0,11,5,1.0,2.0,144
1622,14885917,0,2,11,2,1.0,1.0,60
1623,57800,8,1,11,1,1.0,1.0,70
1624,8970779,8,1,11,2,1.0,1.0,95
1625,8118718,0,1,11,2,1.0,1.0,85
1626,14918032,4,0,11,5,2.0,2.0,359
1627,13393418,0,0,11,4,1.0,2.0,135
1628,1042420,8,0,11,3,2.0,2.0,112
1629,6314998,8,1,30,3,1.0,2.0,68
1630,14072546,0,1,11,2,1.0,1.0,99
1631,14344516,0,0,30,4,2.0,2.0,149
1632,7035556,0,0,11,2,1.0,1.0,150
1633,8757949,0,1,30,2,1.0,1.0,65
1634,10411383,0,0,11,5,2.0,2.0,250
1635,13613562,0,0,11,5,1.0,2.0,174
1636,13394184,0,1,11,1,1.0,1.0,30
1637,1497879,0,0,11,3,1.0,2.0,89
1638,11333422,0,1,30,3,1.0,2.0,95
1639,8624898,0,0,11,5,3.0,3.0,150
1640,8166076,0,0,11,9,2.0,5.0,250
1641,14178758,0,1,11,1,1.0,1.0,85
1642,14072256,0,1,11,2,1.0,1.0,99
1643,10132073,0,0,30,2,1.0,1.0,150
1644,14522917,0,0,11,5,3.0,4.0,140
1645,8231382,0,0,11,3,0.0,2.0,99
1646,10524612,4,0,11,4,2.0,2.0,99
1647,12604733,0,0,11,2,0.0,1.0,199
1648,5364137,0,0,11,2,0.0,1.0,70
1649,4315439,8,1,11,1,1.0,1.0,80
1650,13046976,0,0,11,4,1.0,2.0,145
1651,7033732,0,0,11,3,0.0,2.0,110
1652,611081,2,0,11,6,1.0,4.0,175
1653,13816458,0,1,30,1,1.0,1.0,40
1654,7984949,8,1,11,2,1.0,1.0,89
1655,4314054,0,1,11,2,1.0,1.0,105
1656,12308927,11,1,11,1,1.0,1.0,44
1657,118905,0,0,11,4,2.0,2.0,320
1658,20000,8,1,11,2,1.0,1.0,75
1659,14532696,0,1,11,3,1.0,1.0,95
1660,8065282,0,0,11,4,2.0,2.0,181
1661,4820071,0,1,11,3,1.0,2.0,120
1662,9751520,0,0,30,2,1.0,1.0,70
1663,9145242,0,1,11,2,1.0,1.0,89
1664,13421289,0,1,30,5,1.0,1.0,115
1665,7178893,4,0,11,4,2.0,2.0,124
1666,11618815,4,1,11,2,1.0,1.0,99
1667,14141920,0,1,30,2,1.0,1.0,88
1668,5478135,8,0,11,4,2.0,2.0,195
1669,10356880,8,1,11,2,1.0,1.0,70
1670,3615760,0,0,11,2,1.0,1.0,110
1671,9390951,0,1,11,2,1.0,1.0,125
1672,1051482,2,0,11,6,2.0,4.0,275
1673,4475740,0,0,11,2,1.0,1.0,65
1674,14262627,0,1,30,2,1.0,1.0,87
1675,12699603,8,0,11,4,2.0,2.0,225
1676,7489883,0,1,11,2,1.0,2.0,60
1677,3802530,0,0,11,4,1.0,2.0,150
1678,14075290,0,1,11,2,1.0,1.0,99
1679,1066767,2,0,11,6,2.0,4.0,275
1680,4638356,8,1,11,2,1.0,1.0,85
1681,12436115,0,0,11,4,1.0,2.0,135
1682,8716849,0,1,11,2,1.0,1.0,100
1683,3917027,8,1,30,3,1.0,2.0,72
1684,10945407,0,0,11,8,4.0,4.0,230
1685,8340599,0,1,30,2,1.0,1.0,200
1686,14255219,0,1,30,1,1.0,1.0,45
1687,14533011,0,1,11,4,1.0,1.0,90
1688,4080000,8,1,11,3,1.0,2.0,72
1689,14844149,0,1,30,1,1.0,1.0,98
1690,7880828,0,1,11,1,1.0,1.0,79
1691,13064781,4,0,5,3,0.0,1.0,150
1692,1541166,0,0,30,2,0.0,1.0,143
1693,8454985,0,0,5,3,2.0,2.0,225
1694,14769652,11,1,5,2,1.0,1.0,160
1695,77681,1,1,5,2,1.0,1.0,160
1696,4112178,4,0,5,1,0.0,1.0,125
1697,5684598,0,0,5,2,1.0,1.0,199
1699,14924831,8,1,5,1,1.0,1.0,190
1700,29765,8,0,5,2,1.0,1.0,295
1701,14660635,0,0,5,2,1.0,1.0,250
1702,5813992,0,0,5,4,3.0,2.0,200
1704,1587540,8,0,5,4,3.0,3.0,299
1705,10253899,8,0,30,6,4.0,5.0,250
1706,45987,0,0,5,3,1.0,1.0,125
1708,14136509,4,1,5,1,1.0,1.0,175
1709,5174821,0,1,5,2,1.0,1.0,150
1710,12432535,0,0,5,4,1.0,1.0,200
1711,8613870,0,1,5,3,1.0,2.0,150
1712,13414159,4,0,5,6,2.0,4.0,234
1713,2798599,0,1,30,2,1.0,1.0,200
1714,12825412,8,0,5,4,3.0,3.0,200
1715,14594810,8,0,5,2,1.0,1.0,249
1716,1421610,0,0,5,4,2.0,2.0,320
1717,619142,0,0,5,2,1.0,1.0,175
1718,93505,0,0,5,4,2.0,2.0,199
1719,3721095,0,0,5,6,3.0,3.0,375
1720,44205,8,0,5,2,1.0,1.0,235
1721,4402259,0,0,5,2,0.0,2.0,175
1722,1223050,8,1,5,1,1.0,1.0,100
1723,189965,8,1,5,2,1.0,1.0,125
1724,6268805,0,0,5,4,1.0,1.0,260
1725,14834305,8,1,5,1,1.0,1.0,55
1726,14296152,8,1,5,1,1.0,1.0,55
1727,13951579,4,0,30,6,2.0,2.0,219
1728,13163259,0,0,5,3,1.0,1.0,150
1729,11837857,4,0,5,4,2.0,2.0,350
1730,9822600,0,0,5,1,1.0,1.0,275
1731,11395461,0,0,5,2,0.0,1.0,300
1732,14013663,11,1,5,2,1.0,1.0,195
1733,5726250,8,0,5,6,4.0,5.0,325
1734,5628808,0,0,5,5,2.0,2.0,280
1735,5481243,4,1,5,1,1.0,1.0,150
1736,13083342,8,0,5,6,3.0,3.0,250
1737,13655073,0,0,5,4,1.0,2.0,150
1738,2810123,0,0,30,4,2.0,3.0,180
1739,14858782,8,1,5,1,1.0,1.0,50
1740,13032590,0,0,5,6,3.0,3.0,195
1741,2660908,0,0,5,4,1.0,1.0,99
1742,9132081,4,0,5,6,2.0,2.0,158
1743,14292385,0,1,30,2,1.0,1.0,92
1744,2167993,0,0,5,2,1.0,1.0,149
1745,14013583,8,1,5,1,1.0,1.0,135
1746,13063952,0,1,5,2,1.0,1.0,55
1747,6886946,4,0,5,4,2.0,2.0,225
1748,6378076,4,0,5,3,1.0,1.0,180
1749,14537320,4,0,30,3,1.0,1.0,210
1750,6690605,0,0,5,4,1.0,2.0,200
1751,5592866,0,0,5,2,1.0,1.0,150
1752,8442940,8,0,5,3,1.0,2.0,149
1753,708802,0,0,5,4,1.0,2.0,150
1754,1658983,0,0,5,3,1.0,1.0,155
1755,6000531,0,0,5,3,1.0,2.0,249
1756,13586128,0,0,5,6,3.0,3.0,315
1757,9900315,0,0,5,4,1.0,1.0,150
1759,13045194,0,0,30,5,2.0,3.0,349
1760,8189821,0,1,5,2,1.0,1.0,200
1761,1445064,4,1,5,1,1.0,1.0,49
1762,13585624,0,0,5,4,2.0,2.0,250
1763,14191723,4,0,5,3,1.0,1.0,195
1765,5076880,0,0,5,3,2.0,2.0,225
1766,12356962,0,0,5,4,1.0,1.0,275
1767,12372052,0,0,5,4,2.0,2.0,150
1768,13830152,0,1,5,2,1.0,1.0,80
1769,5719606,0,0,5,3,2.0,2.0,330
1770,182613,0,0,5,8,2.0,3.0,169
1771,5620496,4,0,5,4,2.0,3.0,165
1772,82637,1,1,5,2,1.0,1.0,175
1773,3820516,1,1,5,2,1.0,1.0,210
1774,14501620,0,0,30,4,2.0,2.0,259
1775,13371105,0,1,5,2,1.0,1.0,39
1776,14632658,11,1,5,2,1.0,1.0,160
1777,7321217,0,0,5,2,1.0,1.0,200
1778,1102623,0,1,5,2,1.0,1.0,125
1779,7472068,0,0,5,8,2.0,4.0,299
1780,7053454,8,1,5,2,1.0,1.0,200
1781,1755376,0,0,28,2,1.0,1.0,249
1782,4917583,0,0,28,4,1.0,2.0,185
1783,12130434,0,0,28,4,2.0,2.0,349
1784,10118573,0,0,28,3,1.0,1.0,169
1785,979759,0,0,28,4,2.0,2.0,310
1786,14423483,0,0,28,5,2.0,2.0,119
1787,14404992,0,1,30,2,1.0,1.0,81
